10 10
40 98 84
58 98 41
84 93 6
14 77 86
18 86 7
4 61 48
93 31 52
83 96 46
75 66 69
24 92 74
47 59 6
4 42 97
47 91 42
33 19 92
72 94 2
67 65 32
2 86 16
57 74 18
55 22 52
3 77 63
99 52 88
66 25 59
92 68 96
84 34 6
59 63 80
97 91 54
90 2 59
30 82 50
68 50 39
8 22 78
34 37 2
1 31 64
60 8 11
100 27 29
43 3 81
26 42 97
79 75 41
89 22 83
12 73 15
49 98 91
45 11 90
85 78 11
48 83 43
1 36 48
69 75 92
44 15 14
37 55 53
59 26 71
19 80 94
85 47 77
17 72 11
4 9 14
86 30 51
24 26 1
30 25 89
16 47 40
27 5 40
19 69 7
30 36 23
30 47 95
10 17 62
68 98 98
16 5 20
29 94 56
50 5 91
28 19 37
85 33 15
94 95 56
77 46 23
20 56 97
51 24 81
51 49 40
49 45 6
88 22 59
47 4 40
71 86 40
8 20 58
29 3 54
3 13 93
95 28 60
44 62 57
52 86 2
32 20 46
8 24 82
89 45 23
32 72 63
26 34 2
7 79 26
24 50 46
40 83 84
71 59 64
49 52 79
77 38 3
13 21 5
51 9 65
64 45 67
18 67 29
62 63 39
65 90 76
99 2 78
51 12 64
40 14 2
15 84 46
37 78 54
27 41 80
23 4 99
60 38 52
2 11 74
1 61 98
59 90 39
63 13 64
39 61 32
91 45 35
53 94 39
85 93 79
5 89 72
67 68 34
45 94 65
39 22 93
70 98 47
23 42 74
95 41 32
53 28 28
92 2 19
42 13 47
69 14 52
71 72 13
28 64 25
56 93 21
18 46 84
96 23 21
88 2 50
72 37 85
95 47 76
77 13 91
25 73 48
39 17 11
61 67 77
66 9 86
35 4 35
91 93 11
8 1 12
72 9 34
61 38 99
59 88 50
92 13 96
63 23 19
62 25 100
58 82 89
58 95 67
95 40 31
68 61 96
18 13 99
41 99 21
53 74 69
34 73 23
74 20 96
42 49 39
10 37 87
77 52 15
73 33 68
62 5 32
10 1 37
52 19 75
22 27 61
62 51 7
34 78 16
9 15 66
60 30 38
83 21 44
89 63 18
1 42 84
13 70 64
70 86 3
66 55 12
56 26 69
76 66 63
28 82 86
2 65 1
66 65 80
19 16 1
73 10 39
86 41 45
17 55 89
78 25 50
40 63 4
19 7 88
64 53 91
39 52 39
58 56 35
70 20 61
72 50 46
29 72 92
87 37 6
93 68 88
43 13 7
69 37 45
76 2 47
28 63 70
63 52 100
81 100 35
62 98 29
16 53 6
72 85 21
30 78 86
4 28 71
38 23 60
93 38 60
60 90 39
53 67 20
71 5 72
77 8 13
10 96 11
55 4 19
23 81 46
71 13 7
31 80 99
87 17 75
44 82 34
80 55 28
87 32 16
73 62 23
75 40 42
79 62 89
77 48 83
88 49 41
66 31 90
89 21 61
24 83 11
65 77 98
57 36 25
93 61 44
19 63 99
97 2 58
74 29 49
34 93 53
7 97 22
35 71 75
96 1 37
96 25 33
55 93 36
52 88 43
55 85 81
37 33 74
84 41 5
60 80 39
41 8 42
98 57 50
83 99 53
83 67 29
27 56 46
84 33 5
13 6 68
79 6 27
19 91 99
94 39 23
84 45 33
67 59 93
56 97 34
87 4 76
85 80 90
21 60 0
58 51 62
3 62 52
78 40 91
29 56 18
81 31 89
81 20 13
65 49 86
61 59 38
100 75 76
18 91 3
85 13 92
69 72 38
9 59 5
50 67 68
59 96 58
55 94 38
20 21 93
41 78 66
9 100 67
34 60 70
56 51 32
100 19 83
45 81 89
16 81 0
62 30 65
60 95 20
5 91 59
29 43 46
8 86 1
84 2 71
39 74 96
79 96 51
23 12 68
19 50 100
82 96 38
85 87 3
21 17 20
77 96 30
10 59 30
71 94 69
93 81 91
81 1 1
44 6 44
73 90 93
53 72 16
38 46 22
63 72 6
44 74 58
13 82 65
56 81 13
61 100 65
58 8 26
27 51 39
2 96 0
7 23 15
51 90 60
37 31 87
86 13 44
33 31 8
86 92 62
71 38 13
81 74 59
84 88 71
19 41 86
1 86 88
14 72 60
89 62 67
93 69 12
12 50 8
92 3 95
69 50 95
12 4 61
44 9 10
96 4 72
22 41 42
44 90 84
76 86 92
35 8 53
83 25 45
49 95 54
72 84 82
5 60 56
34 33 55
93 57 93
71 73 8
2 31 100
36 89 87
84 32 65
28 88 93
51 61 2
87 40 83
93 99 6
17 58 7
62 45 41
98 12 66
3 86 89
63 100 42
46 37 66
91 92 30
16 82 43
45 47 38
98 44 15
85 77 3
27 16 8
66 5 35
11 74 76
61 63 22
38 79 82
32 93 19
56 96 100
31 85 30
73 21 19
68 18 57
51 23 55
64 44 9
75 28 45
21 27 30
12 90 21
89 54 87
16 22 37
56 12 37
35 78 56
68 60 80
48 46 2
83 68 82
46 28 12
7 69 3
19 27 35
4 75 75
79 48 37
79 27 25
9 83 67
25 27 99
76 24 69
22 48 69
7 20 74
68 82 16
34 9 93
72 19 81
10 33 35
79 20 9
42 90 7
45 39 25
46 84 35
9 61 26
17 45 8
88 40 22
7 45 13
96 9 67
95 15 60
55 99 93
60 96 11
55 34 44
22 10 98
100 39 45
26 10 87
69 4 24
33 65 58
81 75 19
86 10 67
12 14 54
42 55 54
13 17 81
36 7 7
63 34 43
15 4 95
75 19 28
24 77 32
78 4 15
37 18 52
98 48 56
45 27 14
39 6 24
75 43 1
91 73 58
14 88 32
51 21 52
80 24 68
90 48 47
63 77 72
21 78 15
79 56 57
69 51 46
97 25 59
14 95 59
6 96 45
40 53 4
32 2 83
67 41 42
65 99 9
51 85 58
3 10 6
100 86 42
74 49 86
34 45 79
17 76 42
88 44 10
46 15 14
61 36 39
27 59 9
32 25 0
94 90 16
34 98 92
9 49 9
64 14 86
83 92 63
24 89 47
13 64 63
49 26 0
55 84 38
78 42 26
45 13 14
4 20 73
9 69 63
24 53 31
30 33 63
23 90 63
91 24 55
85 32 93
48 4 68
43 8 42
7 15 73
6 7 32
56 30 23
28 9 58
88 10 35
54 52 65
3 36 77
58 1 66
71 6 36
32 9 17
32 34 76
58 76 58
35 32 87
97 69 77
11 48 48
94 75 36
2 49 39
34 67 3
70 19 6
63 5 16
79 81 6
67 24 71
42 17 82
99 29 17
2 28 65
2 20 57
22 91 16
35 86 4
29 69 68
43 9 96
70 30 96
88 54 96
55 32 18
94 32 24
66 3 60
23 17 68
7 51 53
94 38 82
41 13 33
9 88 52
60 61 95
2 85 96
41 63 75
53 61 17
26 1 85
77 100 73
2 1 70
12 31 57
93 79 16
77 42 86
76 26 70
77 61 72
48 93 83
78 49 22
27 67 77
7 46 28
4 79 66
46 23 14
84 65 63
6 54 9
6 73 57
27 85 88
28 42 85
54 92 14
65 20 70
94 1 78
74 59 85
8 48 44
84 18 3
67 85 69
11 77 41
20 80 6
36 69 72
39 27 54
7 37 92
92 9 13
88 38 79
29 77 67
39 28 90
19 45 18
52 12 57
66 53 14
87 96 76
69 74 62
22 2 72
3 78 100
83 98 50
47 72 35
80 23 43
61 80 89
71 64 73
62 16 15
42 41 64
16 65 22
100 23 94
61 94 96
98 91 15
24 1 34
94 83 92
14 93 52
16 43 28
32 62 45
2 71 32
68 3 22
10 4 93
58 75 76
8 59 42
54 70 21
20 60 28
60 42 1
38 76 44
70 21 57
69 98 95
70 32 78
67 89 77
31 61 87
65 4 98
7 74 58
54 73 0
40 31 53
37 27 68
43 48 18
68 8 65
27 96 57
65 41 59
42 100 60
36 67 43
32 11 89
9 22 89
14 15 61
57 64 17
86 80 67
64 66 23
90 52 41
51 88 37
53 51 81
99 13 42
12 53 45
68 29 53
8 70 52
100 44 43
81 65 66
94 73 41
10 2 10
23 67 91
38 59 97
5 51 14
18 85 32
58 55 25
9 90 40
57 3 68
64 4 35
98 29 54
71 85 41
65 18 39
52 78 16
50 71 81
52 70 16
63 91 56
1 22 73
60 82 59
30 11 34
37 42 97
41 3 39
95 73 26
13 62 14
54 35 11
53 57 22
90 5 40
88 90 76
7 95 60
1 44 99
6 58 25
54 69 23
21 67 24
87 30 86
18 4 12
10 5 74
86 17 42
22 64 93
38 45 32
99 38 21
12 71 32
35 89 63
58 81 100
62 39 97
54 10 95
79 9 91
31 11 5
19 49 36
23 72 75
14 70 3
77 5 35
80 39 5
48 13 27
71 54 14
96 24 72
97 22 7
90 68 41
54 17 62
54 76 98
99 88 27
74 99 88
26 2 50
75 9 82
5 7 13
41 94 15
79 34 58
32 97 17
26 88 9
28 69 37
5 25 50
20 3 32
25 9 22
26 29 65
58 61 80
21 28 11
74 15 61
18 20 80
23 55 63
38 90 73
52 18 62
94 57 83
74 35 37
66 94 69
4 16 81
51 32 72
27 52 92
58 9 71
34 81 76
54 25 100
85 54 26
72 95 91
21 26 45
20 29 85
92 14 36
11 73 8
8 33 87
63 53 35
35 10 22
38 87 28
6 93 94
60 66 34
14 55 96
19 90 19
75 53 91
43 28 35
48 28 12
14 68 72
89 33 6
96 40 48
26 94 59
53 32 70
85 57 10
85 28 96
41 92 87
42 69 72
77 70 31
97 13 36
14 54 0
72 44 63
96 92 84
34 44 34
48 53 87
19 11 19
35 17 24
45 46 27
63 44 34
5 18 66
35 87 47
67 10 64
77 18 44
43 92 62
50 10 60
44 60 52
5 29 18
68 73 58
19 47 5
62 49 60
79 24 23
49 20 85
21 84 32
6 43 27
68 17 14
58 30 92
22 71 84
97 79 71
58 23 7
62 85 80
24 11 0
88 45 70
11 98 33
63 81 89
89 34 11
67 22 24
39 60 8
55 95 14
77 69 60
27 84 13
48 15 87
92 72 30
34 64 17
34 43 74
34 71 43
67 19 8
37 81 40
84 73 26
21 68 52
59 51 55
97 43 71
89 16 23
55 19 38
39 66 30
92 51 90
45 52 50
18 57 89
59 35 39
92 12 28
51 39 54
15 61 38
25 42 69
49 58 79
75 49 34
98 99 83
73 42 34
97 50 86
48 57 60
96 52 3
58 92 19
87 93 56
16 29 75
41 24 8
87 5 98
38 32 43
35 66 12
50 13 83
91 94 4
9 63 36
69 68 34
16 86 40
25 88 10
90 87 96
36 48 50
74 87 31
98 30 56
19 38 11
22 63 84
68 24 23
15 99 66
87 22 26
11 97 38
71 90 35
92 78 59
87 34 58
100 25 85
8 55 14
17 7 55
48 71 46
1 80 95
35 21 29
91 32 99
13 4 15
12 41 29
68 74 0
94 30 58
73 22 90
41 5 94
64 33 76
10 6 40
78 17 29
18 11 51
40 21 45
27 88 65
20 63 76
68 40 56
18 48 88
38 55 39
56 32 2
58 96 76
95 36 66
88 31 57
73 72 6
41 83 67
51 65 62
37 85 85
86 62 48
66 45 24
40 46 83
67 12 19
58 70 4
61 12 40
68 26 86
47 14 12
11 93 60
71 26 35
41 11 71
66 95 69
94 16 48
57 65 38
59 58 68
57 33 92
33 78 71
22 57 37
29 38 8
62 84 66
4 27 26
36 74 24
27 20 13
69 8 45
35 37 14
66 33 77
67 29 44
28 91 69
97 42 35
91 21 84
32 57 67
92 80 74
32 98 43
94 63 56
39 23 64
47 96 54
49 13 95
85 35 37
23 69 11
30 66 61
67 91 11
1 53 61
73 29 49
30 26 84
58 46 82
10 49 22
90 34 37
16 72 28
39 59 70
57 7 12
24 27 93
11 56 2
33 61 70
14 89 68
27 29 12
56 60 81
46 60 30
90 49 84
33 49 86
97 10 87
41 70 38
10 72 98
74 42 43
66 91 56
64 30 22
24 60 79
60 85 41
11 79 46
39 49 39
51 29 10
43 82 99
42 72 32
95 86 25
14 91 52
46 51 33
4 84 96
40 5 62
74 45 38
79 54 77
64 55 24
27 53 32
38 65 79
64 12 55
30 48 89
61 26 66
16 73 66
78 73 61
8 31 77
87 13 8
57 41 99
43 46 59
52 9 61
2 67 75
19 37 68
83 12 20
6 62 9
84 20 8
50 61 6
14 6 26
16 57 66
22 6 77
48 26 68
50 38 0
93 4 55
69 60 29
96 13 66
63 15 28
16 80 35
54 31 78
66 54 59
59 2 68
32 90 32
93 44 90
9 27 63
97 84 96
77 12 74
18 54 52
75 39 33
72 6 97
94 42 97
5 37 37
37 73 69
45 83 77
72 90 38
73 31 64
74 73 84
89 60 14
65 10 74
78 56 98
68 47 72
23 2 56
1 21 7
19 78 98
36 77 97
69 99 93
54 30 62
74 37 76
82 71 7
91 88 8
97 4 10
39 63 16
76 94 47
17 90 31
12 63 36
95 13 5
11 53 32
95 91 91
30 55 54
86 23 71
51 75 64
27 90 63
46 55 27
50 44 23
9 70 89
45 97 52
94 64 46
41 85 58
24 72 32
42 58 22
62 18 69
85 38 41
13 24 79
3 81 51
31 67 12
20 41 80
15 91 4
52 13 18
72 55 70
14 87 28
56 22 77
34 61 36
81 9 95
87 89 13
31 98 9
23 98 26
3 2 58
58 69 91
85 23 19
20 19 29
16 45 40
19 62 54
79 77 9
13 75 64
35 98 40
3 59 38
46 82 23
54 9 22
69 5 50
85 99 27
93 37 62
49 16 81
98 2 30
64 41 24
40 48 97
75 27 61
26 36 33
62 60 65
53 95 58
5 36 75
13 94 92
11 52 37
62 9 87
64 32 85
74 40 9
25 95 1
46 49 58
37 41 90
51 22 23
34 53 6
31 23 45
46 64 94
57 77 96
54 75 30
58 39 60
98 76 66
27 98 75
61 71 71
86 4 98
22 36 41
31 28 55
41 91 81
28 47 73
68 43 61
96 54 65
93 13 87
44 22 49
76 40 41
25 99 77
11 38 68
95 52 43
40 2 47
25 69 70
54 62 40
2 81 32
91 85 18
90 8 90
94 18 13
9 65 18
97 48 71
30 57 0
85 1 11
3 95 36
50 35 59
25 60 32
47 88 86
20 97 45
61 23 80
53 7 32
67 87 61
65 85 66
65 17 50
75 56 53
56 65 91
93 64 55
98 72 40
24 46 96
3 99 55
37 88 31
78 97 19
20 91 61
80 62 71
18 76 61
24 55 30
84 47 93
98 84 92
23 79 17
44 84 10
64 51 83
57 68 3
75 42 68
32 26 88
30 6 18
17 12 65
94 49 14
40 57 92
69 24 84
11 23 57
66 43 32
92 52 82
13 61 8
68 9 25
18 83 6
96 93 63
100 55 32
30 5 49
84 22 45
2 16 21
84 89 22
63 4 6
57 12 58
75 87 14
54 55 54
54 90 100
4 51 59
11 10 74
41 1 41
2 14 9
57 73 88
97 74 52
36 93 42
52 22 32
53 60 25
88 48 72
100 82 27
11 46 90
83 23 63
59 77 95
46 21 63
26 85 18
97 37 49
62 87 91
47 60 21
56 86 88
75 1 87
39 25 9
79 68 77
24 100 46
88 62 31
59 31 84
97 38 11
40 90 9
47 76 55
38 96 42
23 50 70
82 55 39
5 13 91
81 29 76
50 59 82
10 99 38
77 44 31
17 85 97
71 77 13
5 49 20
56 17 90
10 8 87
60 11 66
14 8 56
42 45 33
40 38 65
45 30 68
12 79 98
10 19 80
54 49 78
60 18 99
46 81 81
41 28 83
85 4 50
71 46 82
89 78 11
79 52 83
46 31 14
7 75 50
39 72 16
47 74 56
85 7 76
55 49 33
83 74 34
10 79 25
98 71 14
61 41 70
55 13 66
24 65 78
96 8 29
83 32 95
18 66 66
30 16 0
30 15 16
63 92 80
35 18 62
2 63 100
16 32 39
1 92 63
49 22 28
2 69 19
75 65 77
9 13 49
65 45 30
74 24 21
36 37 26
78 67 30
82 80 72
82 37 15
80 81 36
61 76 59
42 59 92
28 10 15
10 40 16
67 63 72
51 95 95
82 91 4
47 44 35
50 81 80
29 75 0
90 96 75
58 19 27
10 52 54
97 60 50
6 33 36
5 46 18
29 15 60
21 55 35
83 19 30
15 81 96
99 12 10
7 59 97
25 40 77
82 93 60
89 76 37
84 61 39
50 30 50
73 93 57
16 13 88
64 87 5
77 6 69
39 32 39
30 14 64
32 22 71
15 11 73
13 23 7
49 24 47
61 97 12
47 55 27
95 27 27
11 21 86
38 84 69
29 1 62
10 15 74
59 99 0
72 21 10
82 25 98
28 66 1
31 77 95
22 40 67
100 17 78
52 69 95
29 31 69
16 52 67
1 35 73
86 22 51
82 86 54
1 19 24
100 69 91
17 36 62
16 9 25
89 46 27
34 3 95
100 46 98
45 12 96
44 65 87
78 69 51
93 33 29
87 92 33
63 43 99
29 84 8
20 28 81
34 54 32
47 52 53
47 99 67
92 100 35
98 18 22
62 92 35
36 75 37
16 12 78
14 41 45
90 29 1
20 30 87
16 40 41
32 40 57
17 80 80
48 27 80
69 83 46
30 24 86
36 56 22
19 94 65
43 55 49
6 53 89
78 1 64
76 30 57
79 41 85
59 95 21
71 69 4
39 95 30
97 73 53
45 4 46
33 48 93
35 22 37
43 37 64
34 94 69
14 99 65
85 94 77
46 6 85
92 39 60
9 8 10
41 81 48
90 81 75
54 57 0
1 68 27
29 55 32
76 49 72
12 11 24
2 44 85
1 65 30
68 22 75
65 58 79
21 63 75
33 5 56
23 75 15
94 97 61
13 67 51
85 66 61
53 68 39
70 25 48
25 57 60
61 22 28
66 100 34
56 35 39
71 16 91
56 71 94
54 43 12
14 80 22
61 27 6
7 99 77
15 94 7
97 65 11
93 7 26
87 25 44
50 56 13
53 4 13
13 72 2
83 42 24
39 77 37
65 25 64
8 57 29
27 86 27
73 81 1
6 57 30
5 59 97
46 30 84
34 5 56
90 62 37
84 51 96
55 74 70
7 64 29
14 34 18
42 38 32
7 21 35
22 18 65
26 50 55
63 26 22
27 82 86
41 43 41
8 65 43
54 94 72
94 17 61
46 67 42
18 51 36
32 33 20
64 3 2
20 76 98
100 10 1
78 95 7
74 52 17
65 21 54
81 4 5
46 9 14
98 16 35
14 46 43
34 15 11
68 34 34
98 59 98
84 39 94
20 90 43
51 11 64
19 46 26
12 15 62
91 68 32
1 11 42
30 40 69
21 41 12
81 36 31
89 37 37
89 69 52
16 58 3
23 91 6
88 82 6
22 34 11
15 28 81
50 90 18
18 14 49
72 41 58
49 97 5
20 58 79
67 49 18
57 31 81
50 15 78
91 86 91
31 68 80
73 18 15
50 95 33
71 9 66
30 90 2
80 99 47
51 76 97
50 9 15
75 35 28
38 28 75
56 91 39
83 47 93
68 96 55
41 16 88
87 78 76
53 36 71
44 32 98
21 56 7
54 8 64
23 56 45
74 30 15
33 9 63
91 69 58
78 99 0
27 38 88
66 44 4
91 55 46
66 6 32
70 99 78
47 57 24
85 92 69
91 39 8
89 96 83
47 78 16
36 99 17
74 26 54
18 90 65
34 57 8
94 11 73
98 6 43
30 51 68
24 61 64
88 57 20
40 42 31
61 29 81
86 94 93
2 61 40
27 47 34
65 22 20
62 4 61
70 47 76
15 51 77
47 61 91
24 40 40
16 60 17
97 59 64
8 61 65
83 5 89
1 95 68
64 54 48
57 92 20
17 73 18
53 69 99
97 29 32
60 94 63
79 43 78
90 10 55
61 19 35
99 58 7
75 8 18
38 54 69
60 57 22
17 18 35
18 27 86
19 73 94
50 53 20
11 7 70
64 74 91
50 27 2
61 72 61
80 66 51
3 89 75
38 5 20
100 15 64
58 89 8
54 97 45
65 73 90
59 40 25
29 86 1
85 95 79
90 25 66
88 93 87
52 28 9
63 66 31
71 45 45
10 77 32
28 57 74
24 21 83
62 91 91
2 51 25
54 63 91
86 48 49
6 40 8
20 13 81
54 80 9
100 73 92
80 42 34
56 37 74
29 65 59
53 18 27
5 58 34
50 42 67
4 98 78
28 70 58
30 17 74
69 82 74
14 75 79
18 72 2
60 100 76
16 66 48
76 87 83
13 46 33
80 43 60
47 48 71
47 24 5
15 72 88
37 29 51
26 25 52
71 57 42
77 72 51
4 1 70
59 20 71
44 12 81
77 40 68
46 86 68
17 20 45
27 7 78
91 57 58
49 53 49
54 46 85
77 56 31
25 45 48
86 37 13
91 78 72
13 68 89
98 19 66
63 60 31
21 39 44
40 33 40
79 64 32
39 70 47
4 58 92
88 77 17
85 74 81
17 53 10
62 22 20
80 91 69
63 74 82
35 62 56
43 78 8
16 92 52
55 44 41
47 42 66
26 5 0
67 92 29
43 22 8
41 98 57
81 51 47
35 57 44
62 46 45
17 1 14
15 85 0
72 74 84
39 36 17
85 14 99
30 59 14
54 91 31
74 12 26
7 89 16
38 9 80
93 19 13
15 6 45
57 56 16
6 50 91
56 63 17
90 16 1
78 48 58
85 36 45
40 56 2
46 98 33
44 14 89
96 15 50
47 21 81
25 29 61
45 40 75
21 61 62
70 16 84
39 34 88
34 4 4
83 58 61
65 95 14
50 70 83
2 13 13
72 38 99
65 61 61
41 74 100
75 16 93
52 21 16
14 39 88
96 57 39
45 14 9
36 9 34
99 33 88
20 48 55
13 59 18
82 42 22
49 30 8
57 63 94
37 13 87
1 27 9
64 76 37
87 51 15
42 64 46
60 28 49
86 44 67
8 6 20
18 3 62
41 88 45
29 100 74
47 86 89
23 34 15
92 21 69
67 55 97
19 15 87
41 44 15
85 49 54
27 69 43
6 34 63
37 60 53
83 88 38
1 97 43
100 91 35
83 14 56
88 5 39
55 6 99
64 56 95
66 52 91
50 17 64
7 33 13
75 5 70
6 70 51
47 49 65
57 87 15
24 48 64
64 37 55
32 5 68
83 29 18
69 92 11
84 80 99
68 5 8
65 42 64
63 80 80
9 82 44
38 74 23
8 97 29
27 6 1
20 31 60
5 12 82
48 10 39
90 74 82
2 80 84
13 100 37
7 58 98
76 53 70
17 63 100
61 25 80
95 38 22
42 19 9
81 12 94
69 44 51
78 80 13
31 64 40
83 62 7
32 13 21
34 99 64
52 58 57
68 51 79
14 90 67
80 48 86
30 67 97
57 99 92
88 42 99
66 34 9
78 22 48
12 49 35
5 93 35
42 9 37
77 4 0
64 77 37
14 9 26
73 30 83
49 38 27
80 28 83
74 50 45
86 42 56
59 28 54
82 33 70
21 43 2
33 67 31
45 48 40
4 50 47
24 98 76
65 30 90
77 76 36
5 78 67
42 98 76
75 84 47
68 58 46
64 80 20
19 48 8
94 47 65
91 25 57
69 61 51
52 83 97
35 90 80
93 10 42
15 73 79
24 95 76
23 43 96
89 26 93
20 82 67
75 15 95
71 52 22
89 55 34
26 72 59
70 22 100
31 5 78
9 97 52
92 46 26
20 95 17
81 35 39
49 14 73
47 58 65
28 18 87
47 53 40
3 71 85
98 61 44
40 97 65
40 99 81
45 95 49
2 66 13
34 27 100
73 70 83
47 50 75
82 57 97
21 69 29
56 70 29
53 26 90
87 33 16
72 66 95
22 94 90
63 47 79
86 7 2
97 35 87
43 81 73
2 41 56
91 99 9
48 56 56
36 11 6
75 44 74
81 22 66
57 66 36
62 26 60
54 67 45
53 21 30
42 51 63
67 44 19
62 24 28
77 25 67
74 88 62
8 100 13
6 29 60
63 27 32
92 76 28
64 8 29
85 69 71
3 85 12
99 48 29
53 65 31
16 14 92
31 26 92
50 8 59
46 66 31
43 91 40
3 44 65
87 52 65
42 71 95
51 60 73
63 75 45
80 97 21
100 34 17
50 64 100
25 11 53
76 15 37
81 25 42
37 96 19
25 13 27
14 63 8
75 52 89
6 41 84
76 60 1
100 59 92
98 77 51
41 97 44
73 60 1
50 96 97
93 98 75
16 37 89
88 33 63
46 83 25
11 65 92
97 76 48
67 100 58
53 98 10
20 37 30
63 46 12
87 28 59
39 5 88
72 97 40
85 53 89
89 15 95
16 74 76
27 87 55
91 30 49
22 45 95
86 12 0
56 31 3
29 35 25
96 48 59
22 4 20
6 1 32
14 71 53
100 1 77
56 55 11
82 1 81
95 56 61
79 18 99
69 43 64
47 66 46
73 56 11
48 37 74
79 8 96
46 26 95
4 7 9
59 17 5
20 23 20
42 54 38
71 25 91
90 78 28
79 90 8
70 42 94
21 9 7
8 98 74
53 46 38
35 60 93
90 69 18
98 13 9
86 50 33
98 79 77
38 67 68
29 28 84
12 27 34
17 40 79
15 31 72
72 22 2
50 87 35
81 24 81
35 23 9
7 16 95
83 66 22
64 59 37
91 64 48
45 55 33
43 11 48
26 38 1
76 96 50
73 63 98
90 77 41
66 81 77
2 54 76
96 26 8
97 23 89
34 75 5
47 67 55
82 6 75
78 83 60
20 83 12
24 86 20
12 24 30
19 59 86
30 13 2
12 20 51
72 4 43
17 14 13
28 30 85
94 50 91
43 42 86
3 96 69
48 25 7
89 8 34
94 37 17
74 22 0
46 25 7
60 67 68
30 52 91
70 97 92
31 83 86
22 7 37
45 73 33
52 43 1
2 93 61
7 12 55
19 18 24
21 6 44
51 45 84
62 17 43
23 15 22
46 17 47
53 23 54
78 7 21
88 11 7
62 68 59
39 2 25
6 63 95
18 92 67
41 30 99
42 34 94
26 57 34
89 57 27
67 28 5
74 13 18
77 73 60
39 4 62
34 62 9
100 99 39
13 35 49
78 65 8
65 94 61
52 26 2
8 29 33
15 65 94
17 37 23
69 31 59
67 11 32
73 3 26
47 6 29
94 36 93
10 69 68
90 53 20
32 19 68
71 96 7
66 17 0
68 80 66
48 12 71
30 10 75
87 8 9
18 9 90
21 50 20
28 93 54
81 88 18
25 16 69
35 95 45
84 87 3
100 90 69
81 77 69
11 39 69
79 46 51
27 55 97
28 92 58
66 79 30
32 52 12
94 89 62
6 86 61
67 57 95
94 6 49
95 81 51
14 33 45
87 82 7
68 66 24
54 99 87
54 48 91
4 100 35
56 44 29
63 98 51
3 84 71
33 24 33
21 96 34
23 94 7
92 15 44
58 60 45
40 84 65
53 43 25
36 79 86
12 36 97
47 18 42
41 46 74
15 88 62
66 26 9
47 80 26
64 67 9
87 15 17
32 30 97
56 15 82
9 91 48
24 99 31
61 90 1
5 2 90
91 40 61
50 100 4
49 61 95
26 98 64
63 68 59
80 37 96
76 6 9
5 53 19
48 72 67
42 46 60
18 80 27
36 88 98
39 67 87
93 75 52
28 73 30
66 97 3
87 79 42
2 73 90
44 16 27
67 3 41
95 80 77
76 95 50
27 2 73
26 45 49
6 59 68
57 15 29
52 94 11
74 3 36
11 37 60
36 91 10
59 69 57
77 16 26
93 77 66
83 50 73
95 79 16
19 89 16
98 94 56
79 30 11
68 23 13
79 63 28
73 76 73
69 62 63
68 48 54
59 45 33
55 25 95
87 59 45
81 28 63
97 75 18
23 22 31
27 10 82
40 13 54
2 33 77
70 90 99
65 91 64
3 11 44
74 66 25
77 66 24
8 40 8
36 31 62
49 100 86
45 6 10
11 81 73
33 86 89
92 59 25
100 18 71
45 77 49
44 35 17
55 62 68
29 57 65
81 97 25
94 24 12
14 74 6
58 90 74
93 26 51
55 15 80
71 62 98
15 18 55
36 45 71
19 21 96
22 12 9
33 27 92
36 80 10
79 29 7
11 27 73
39 68 16
59 25 88
43 31 77
69 41 11
95 34 52
83 4 42
25 37 78
12 66 77
3 60 47
99 37 46
78 82 98
96 53 54
1 64 86
55 90 58
2 48 89
29 76 58
77 95 8
68 78 65
10 21 32
97 77 36
41 54 60
26 19 40
67 77 68
4 29 19
63 96 83
34 13 21
91 12 94
62 72 98
94 2 17
55 60 92
62 12 29
17 2 7
3 87 53
52 6 94
63 51 71
49 81 17
63 30 19
99 96 47
14 25 30
12 70 49
4 3 8
69 40 75
58 26 89
83 91 22
93 3 58
53 37 34
27 49 17
62 20 11
67 62 25
12 29 40
28 62 70
2 6 90
66 90 13
71 75 85
81 76 12
24 52 91
23 41 78
14 11 3
62 61 59
45 75 44
14 51 90
95 37 6
3 46 47
85 68 67
70 7 78
96 41 65
92 84 21
70 55 23
79 44 38
47 12 34
67 76 44
99 26 83
37 24 55
4 89 87
72 36 79
78 29 19
87 100 11
43 73 76
27 83 99
85 76 8
78 6 30
33 71 76
29 39 95
68 54 51
38 66 31
83 16 37
12 32 92
66 58 20
83 1 35
51 52 0
88 1 73
47 8 43
20 1 54
22 30 59
18 61 78
45 82 4
85 30 44
59 76 24
25 36 90
33 12 54
55 78 58
99 95 88
35 82 9
33 39 97
27 44 77
93 76 65
95 89 83
12 25 80
38 91 42
80 41 69
33 45 51
13 81 12
97 86 57
57 2 14
88 97 65
17 49 77
22 77 23
60 1 49
97 44 23
3 28 34
55 50 68
28 71 0
85 81 58
97 82 63
49 29 86
35 19 97
76 31 3
58 29 12
29 85 82
56 87 28
46 27 3
2 9 28
77 2 99
13 44 51
99 5 55
14 23 69
26 91 33
57 51 33
57 27 78
14 78 23
47 73 75
19 65 97
84 23 41
55 16 58
46 78 67
10 58 66
31 9 72
6 87 74
89 99 67
4 24 53
84 60 70
97 6 86
58 53 6
42 99 24
35 99 90
38 2 79
42 16 76
56 39 99
56 41 94
59 33 95
93 94 29
8 5 69
71 79 31
28 11 55
58 3 2
66 92 46
23 26 58
