10 10
20 5 65
22 33 0
13 6 58
8 10 90
5 46 54
19 34 36
34 4 52
23 11 41
6 32 47
18 37 43
2 37 14
11 35 59
11 39 40
5 28 91
35 25 27
19 9 15
16 20 22
29 41 66
25 39 77
25 3 59
19 4 98
33 44 35
19 49 74
45 28 24
34 20 8
25 33 37
13 25 81
32 44 10
41 7 74
18 6 39
43 30 26
42 33 34
44 12 90
18 42 31
36 20 28
1 21 65
45 31 27
5 48 7
11 46 81
36 48 81
33 31 69
36 35 92
23 19 65
14 43 79
46 36 98
24 18 92
3 16 6
1 16 96
42 27 29
35 15 97
17 29 0
24 13 92
50 22 19
44 20 29
15 29 90
9 27 29
26 35 10
33 5 9
1 4 67
15 9 71
49 37 1
25 8 66
21 19 29
47 10 91
26 9 87
33 7 47
17 6 82
22 13 71
45 41 92
19 5 41
11 41 0
34 45 71
48 3 22
31 7 73
18 9 89
44 18 35
5 17 11
38 4 61
27 29 19
44 42 21
1 18 18
17 7 85
40 1 32
39 27 85
24 3 79
47 30 12
49 24 62
5 26 66
36 17 14
39 9 15
16 47 47
37 35 6
5 21 84
7 3 51
32 18 58
11 15 44
48 26 90
6 28 50
10 6 89
9 25 14
21 44 34
20 47 6
37 39 85
28 44 98
32 1 37
48 42 72
32 46 90
38 11 78
13 16 60
2 7 91
19 20 25
22 31 55
18 35 90
21 4 10
17 13 85
17 43 97
2 29 32
34 25 42
39 14 77
28 16 37
4 11 25

50 1225 8
36 34 48
42 44 48
25 7 3
39 43 35
16 22 89
50 37 71
36 2 12
37 26 3
18 47 68
10 7 57
33 14 23
46 47 96
1 21 71
45 18 26
45 13 48
36 27 81
20 14 7
31 24 61
22 35 87
37 29 15
37 36 34
1 17 52
39 11 86
28 46 88
50 38 95
38 19 89
6 36 52
16 4 37
33 25 1
43 48 74
36 5 86
41 7 91
42 32 80
44 37 86
13 21 64
27 13 40
1 10 25
19 49 41
19 18 63
17 13 34
33 15 36
34 28 22
9 35 1
2 45 78
32 43 91
4 5 7
35 37 85
20 37 7
38 41 62
15 5 7
43 5 77
7 34 6
46 11 83
22 50 69
34 1 3
49 27 61
27 8 55
40 35 32
38 43 15
46 34 31
49 37 50
33 36 80
35 29 16
10 31 16
22 30 42
47 33 91
12 20 86
17 38 40
12 11 8
8 3 2
16 28 36
2 26 32
32 49 80
19 2 70
49 33 15
50 13 7
31 1 55
9 47 23
34 2 76
38 16 30
32 36 13
42 16 98
46 13 54
30 17 11
35 15 87
39 45 85
34 30 96
21 20 20
35 23 8
1 27 31
33 46 79
44 16 56
21 31 56
18 49 20
6 11 15
26 43 98
29 26 77
26 25 87
32 28 89
33 23 71
10 28 21
35 42 34
5 20 58
10 36 37
13 12 41
28 20 2
44 32 21
40 18 23
37 10 50
18 50 77
39 10 87
10 17 8
28 17 38
34 17 7
20 13 86
44 2 4
12 44 20
26 6 41
28 22 59
32 2 17
7 46 50
13 28 73
47 7 38
2 11 10
41 45 69
4 35 97
44 33 24
27 14 9
5 32 48
23 25 24
24 13 90
25 8 97
34 22 47
19 46 44
8 4 85
13 14 53
30 2 100
47 20 16
24 4 38
15 29 71
31 29 61
40 27 48
2 16 21
5 39 13
31 9 39
48 18 83
25 6 100
32 9 12
15 22 40
18 5 2
23 10 71
31 17 98
45 50 1
42 22 96
38 3 95
15 41 93
37 16 19
12 50 34
12 1 63
38 11 79
19 3 9
44 11 57
13 42 36
41 4 29
24 45 66
11 3 85
8 48 79
19 35 49
7 24 45
29 32 79
22 26 86
13 39 73
2 18 44
39 21 84
1 44 93
50 35 72
33 3 76
1 48 17
14 21 98
15 42 36
4 50 25
12 40 64
19 26 3
6 2 1
6 46 10
8 10 36
11 49 38
39 40 3
31 4 85
49 6 54
29 3 93
13 16 19
4 33 56
4 19 80
39 6 5
38 9 98
27 12 45
30 10 76
39 3 65
28 31 60
4 39 20
18 20 88
25 4 50
31 38 33
45 23 90
32 14 44
8 30 80
32 6 42
42 10 57
25 38 34
17 3 79
13 43 93
35 18 69
10 19 73
9 45 82
38 10 89
11 26 51
47 3 23
5 50 90
17 45 90
6 38 80
7 21 72
47 50 66
35 33 90
41 19 30
42 49 83
22 9 29
1 28 36
27 38 93
9 46 63
46 17 42
24 50 95
36 8 60
33 21 31
19 5 9
22 8 91
34 38 48
30 27 99
33 30 28
5 30 10
32 31 81
18 41 11
33 48 94
35 8 17
15 12 34
37 45 10
4 43 58
47 40 80
4 18 34
43 27 47
31 23 72
28 5 31
28 9 95
6 41 57
13 6 27
35 43 65
21 8 64
2 13 24
39 37 39
25 27 16
5 31 62
18 46 28
2 15 80
19 28 53
36 39 72
11 10 23
38 20 93
28 18 76
10 18 35
31 36 61
20 40 80
21 25 62
6 8 59
47 32 92
15 39 19
16 48 69
47 1 78
29 20 90
42 12 85
30 43 48
7 35 55
35 46 12
12 41 58
12 18 99
43 46 96
11 5 40
13 37 58
4 34 71
48 47 53
3 28 13
11 35 88
45 35 23
44 41 76
49 41 42
3 16 65
29 28 53
31 30 97
15 47 67
13 19 13
21 43 59
40 36 89
41 32 62
46 36 36
44 9 19
24 11 42
1 37 69
6 10 44
14 5 16
9 18 11
46 8 95
16 14 71
45 15 1
33 34 66
31 3 30
40 38 89
11 20 32
24 14 27
36 50 2
9 21 37
43 20 38
30 46 19
22 36 96
6 17 98
1 24 95
2 21 13
46 49 89
25 18 5
36 26 56
26 35 89
26 5 22
40 4 47
9 19 40
2 1 95
7 49 11
32 40 40
46 12 59
7 22 80
36 47 78
34 31 51
1 3 21
17 20 26
45 32 88
25 1 51
9 16 32
30 50 28
30 48 65
31 42 93
8 26 55
16 49 51
40 37 29
16 18 9
20 6 13
2 23 13
7 12 4
39 49 8
47 23 37
34 19 76
41 23 47
17 4 47
27 17 10
50 39 22
29 2 77
35 6 37
42 3 0
20 26 61
37 15 17
50 10 98
26 46 60
9 30 83
10 41 25
28 42 55
17 36 10
14 1 16
27 15 79
11 1 85
11 50 20
46 24 85
2 39 49
37 21 59
23 5 42
41 39 74
34 3 10
27 23 94
42 4 87
45 46 82
33 16 69
42 19 6
43 25 65
46 41 42
1 26 99
10 2 6
3 43 17
33 45 52
24 6 90
47 35 6
43 12 37
24 23 9
36 38 70
12 23 69
8 47 82
26 42 32
21 3 33
12 45 51
17 25 12
14 43 25
9 12 100
42 39 3
8 28 83
40 2 61
25 42 75
10 44 89
34 23 80
41 14 50
40 41 35
14 47 90
20 22 3
2 42 16
41 11 34
40 48 98
48 31 38
14 26 64
7 27 82
37 23 3
29 24 94
33 18 82
30 3 21
5 33 8
15 48 76
48 19 67
21 5 80
12 14 39
26 3 33
29 11 59
4 29 33
4 15 68
36 35 90
13 33 99
47 17 25
24 37 83
4 13 44
22 31 67
44 6 69
6 23 30
43 2 100
9 24 85
44 26 3
30 23 14
49 8 94
7 18 33
31 46 12
11 4 4
47 49 37
9 2 28
45 40 58
34 40 47
46 3 49
32 13 52
41 16 42
26 49 30
30 39 51
25 34 2
5 42 52
11 19 47
7 5 53
14 9 0
28 41 60
45 7 55
17 19 79
10 29 53
25 28 34
11 43 19
19 27 2
7 32 81
48 5 57
14 35 55
29 46 79
17 21 88
24 43 40
7 50 10
4 23 0
32 33 7
42 41 79
14 34 38
48 44 85
41 21 64
32 50 44
15 36 93
49 40 79
6 47 30
45 36 18
23 11 64
40 3 92
4 9 90
38 4 96
21 40 100
40 11 63
14 19 95
42 46 82
29 12 3
1 16 0
2 28 61
36 29 97
32 39 56
29 22 41
42 48 70
3 45 15
18 37 39
15 21 32
49 44 75
42 47 67
3 4 99
25 37 76
7 48 33
49 14 64
39 16 60
18 42 5
39 38 72
29 43 40
42 14 92
14 44 67
46 44 60
30 44 4
10 32 37
45 31 93
34 42 13
2 14 42
33 20 0
42 21 11
7 9 19
22 49 99
16 26 63
4 21 30
14 40 8
47 39 31
10 46 79
15 32 20
42 36 2
29 21 58
17 48 36
47 27 89
35 44 16
22 24 91
9 50 42
22 48 98
49 30 18
34 29 63
2 41 91
4 1 3
17 40 37
36 19 62
12 16 64
34 16 12
15 30 66
18 15 23
2 12 22
13 41 86
7 6 3
25 31 93
30 4 35
23 39 70
3 37 39
6 42 96
43 42 36
14 18 25
25 41 69
26 15 35
32 25 28
41 30 13
40 29 100
17 7 59
48 50 28
50 6 71
43 37 18
33 27 21
23 48 40
44 13 42
1 39 100
15 38 32
50 43 34
46 16 39
25 29 5
13 23 91
17 33 2
19 16 36
46 50 98
8 2 77
20 35 28
47 45 84
29 5 86
40 43 11
8 9 88
2 37 91
41 43 5
6 18 8
17 5 3
36 25 86
36 28 23
32 1 79
49 24 16
46 39 94
8 29 41
31 40 40
48 21 30
44 22 90
8 20 96
2 27 1
41 48 99
14 3 83
36 30 36
28 23 41
42 11 50
9 23 3
37 7 64
28 35 33
37 32 76
22 2 66
37 28 16
24 28 75
20 9 24
15 50 13
5 40 84
35 48 61
2 35 4
45 43 23
36 43 44
17 23 85
41 50 76
49 43 74
41 36 20
1 33 25
16 45 90
37 8 17
12 26 73
7 39 83
26 31 57
3 36 65
10 45 55
36 21 25
7 1 29
39 28 19
18 3 13
11 22 36
17 9 61
37 31 63
38 13 82
34 15 42
39 12 45
32 20 64
14 25 62
15 25 83
1 29 48
22 25 61
22 43 34
42 29 2
37 6 37
11 37 81
36 23 25
5 13 31
50 26 8
23 14 75
10 33 46
21 32 3
33 31 74
30 40 57
49 31 83
15 40 50
1 50 73
45 29 58
22 23 79
7 42 21
18 26 17
19 33 30
31 43 64
1 5 0
2 20 97
31 19 19
40 22 82
37 22 56
23 21 20
44 47 1
15 23 34
48 26 82
27 46 98
24 35 88
30 47 16
4 20 5
44 18 14
49 1 78
48 11 93
5 34 78
23 42 64
47 4 26
31 15 28
33 39 22
5 3 64
25 46 66
6 21 80
28 7 28
50 29 86
18 13 25
35 41 62
3 15 68
24 16 15
16 21 54
15 28 41
19 29 21
36 4 83
5 2 65
10 4 44
16 36 78
29 39 53
24 33 99
49 45 78
23 46 61
22 14 14
47 13 40
1 45 18
15 8 42
47 25 61
14 37 96
3 50 95
38 12 68
20 49 28
26 27 47
35 31 36
2 47 14
8 43 24
20 50 0
34 10 11
3 41 10
5 38 25
29 23 11
3 25 13
7 4 94
10 3 35
18 38 44
12 4 7
13 30 5
49 17 9
50 34 15
10 47 51
37 12 19
42 45 48
39 22 35
36 7 83
40 28 79
13 9 99
49 25 76
38 42 72
31 2 67
32 18 52
9 49 20
32 27 21
12 21 33
19 6 26
5 37 47
18 17 76
13 40 33
17 44 15
32 23 23
10 9 44
31 47 27
19 43 69
24 15 96
8 50 73
18 43 77
12 6 44
45 38 67
28 43 7
8 7 80
24 44 70
45 48 37
16 8 59
44 39 97
20 3 80
17 15 1
12 36 41
34 49 55
25 39 60
4 48 97
2 24 15
22 1 94
35 3 62
32 17 59
22 47 78
31 8 50
29 18 65
47 41 46
49 23 43
48 9 44
30 16 78
1 18 39
1 46 2
26 34 0
8 23 88
26 17 88
3 2 79
34 48 19
27 48 84
6 34 82
39 8 97
24 47 60
30 7 8
17 11 34
15 19 96
14 48 12
39 17 95
21 44 86
25 13 86
28 49 15
16 50 4
45 6 94
36 9 24
11 13 17
26 40 2
33 41 21
9 33 8
16 17 30
8 44 6
49 5 13
33 6 38
28 27 27
48 3 93
40 42 37
20 34 86
4 32 41
30 37 82
22 41 95
26 24 58
22 10 87
32 16 65
40 7 5
22 33 57
25 5 69
35 34 36
38 44 19
38 22 23
11 25 95
1 9 81
26 4 81
37 46 31
7 29 38
28 6 27
11 30 61
49 13 24
35 38 42
20 44 52
16 25 35
23 40 0
42 24 29
23 1 0
42 30 75
26 28 65
6 1 41
41 9 38
49 3 41
24 39 33
45 27 13
50 2 38
41 24 30
28 48 76
47 12 96
46 21 11
42 27 21
24 17 79
12 31 46
13 34 64
49 12 71
3 7 8
27 31 83
29 49 1
34 18 100
36 24 49
42 37 65
40 1 70
20 39 91
6 5 74
40 50 61
33 28 14
12 48 32
9 15 68
19 21 27
17 41 27
33 38 40
24 32 93
14 36 24
1 41 48
35 21 13
25 12 21
11 34 13
47 21 62
8 45 68
28 44 84
1 38 95
50 28 4
42 50 63
7 14 14
24 48 94
26 21 88
13 8 86
20 16 22
48 2 31
34 24 1
20 7 47
40 9 91
12 33 5
20 23 37
18 24 88
14 6 56
32 11 37
12 10 99
7 19 95
44 27 15
1 20 2
46 38 37
13 48 72
44 36 93
19 45 0
5 47 18
28 30 18
46 32 85
24 5 84
44 19 53
29 38 67
6 15 19
28 12 24
50 19 75
13 10 68
25 9 46
37 34 85
27 29 35
25 24 38
10 24 32
22 32 86
39 18 55
32 34 74
35 10 3
22 27 60
21 30 56
39 31 44
29 47 97
19 12 22
14 38 88
17 35 89
8 32 31
17 37 67
4 37 30
8 1 82
38 49 10
16 40 77
38 8 5
22 18 85
32 26 23
16 27 7
8 34 31
42 17 76
41 31 87
23 18 68
22 12 28
14 29 25
31 16 42
7 16 74
11 28 40
22 46 57
27 9 6
11 36 70
38 21 14
20 42 43
38 30 42
10 15 50
20 19 84
20 41 48
8 42 97
50 23 89
49 35 18
48 37 30
50 49 7
41 26 50
6 29 48
27 4 20
15 1 54
5 35 71
40 8 22
17 8 35
5 22 18
11 16 78
30 18 90
42 1 70
30 35 96
33 37 89
5 27 26
23 26 48
48 29 35
27 37 40
12 35 69
44 3 54
15 44 80
31 14 96
50 44 76
33 42 80
38 7 33
7 43 35
38 48 97
4 6 64
17 50 80
21 49 5
22 13 13
24 27 16
3 13 15
45 21 22
6 22 47
10 25 52
25 44 44
7 31 33
19 24 16
7 44 81
43 10 75
25 50 36
34 9 44
29 9 93
6 40 6
11 27 98
4 46 52
10 27 28
36 13 10
9 3 26
13 26 19
11 18 88
6 30 83
44 29 42
1 13 87
12 30 78
2 25 38
39 19 47
44 34 56
33 26 46
46 2 8
19 8 77
1 43 52
19 47 3
4 45 77
36 20 45
9 39 92
11 21 40
6 43 70
11 14 69
34 12 80
14 10 38
15 46 37
4 44 62
35 32 26
10 49 61
4 14 51
14 28 35
8 14 38
43 33 51
22 3 7
9 6 90
18 8 36
31 11 57
7 33 62
22 17 0
46 40 96
47 26 83
45 26 21
4 28 36
6 3 48
6 31 96
5 44 96
50 14 74
43 47 51
14 39 25
9 5 62
11 45 52
10 5 64
12 5 58
28 21 60
20 31 78
23 7 57
45 5 8
44 40 38
31 50 57
27 50 60
19 22 5
13 15 28
48 10 39
11 47 52
31 44 42
3 12 96
21 34 81
50 33 32
16 15 63
19 1 83
43 9 8
24 8 12
46 20 34
48 46 83
32 48 4
42 9 27
16 43 35
36 49 18
27 20 31
47 38 27
29 33 45
45 20 45
30 45 41
17 29 22
22 45 6
5 46 7
19 30 13
44 43 55
16 23 82
26 39 97
14 17 27
34 39 94
30 32 5
33 8 33
35 39 10
12 32 60
25 40 18
33 11 62
45 28 13
37 9 30
14 30 26
19 40 92
41 27 96
8 41 9
2 38 39
34 41 83
40 24 25
37 41 79
20 15 48
39 27 37
29 41 94
26 9 42
24 21 16
26 38 97
25 19 68
50 21 24
14 15 27
40 10 85
8 5 77
34 45 88
43 17 51
17 2 27
7 13 30
34 47 59
18 31 48
49 4 81
25 45 70
36 1 98
30 29 44
44 45 88
1 35 40
17 12 84
40 33 76
36 48 6
13 31 87
4 2 88
30 1 49
5 16 90
20 24 15
8 11 67
18 21 8
6 48 73
6 27 47
18 36 12
15 11 95
29 16 80
26 10 74
13 35 74
19 32 5
38 32 3
47 37 98
34 43 84
12 8 65
38 24 14
21 27 34
23 38 29
27 3 95
24 12 80
5 41 86
26 7 23
45 14 20
47 28 80
49 15 63
15 43 59
19 37 17
22 21 97
26 30 45
3 23 13
13 29 11
35 16 3
3 24 5
23 44 46
35 25 16
35 27 65
2 33 75
20 25 45
18 27 70
19 23 92
27 34 30
48 20 28
4 22 51
10 16 26
30 20 67
20 10 92
48 39 60
48 49 88
48 25 61
10 21 36
7 11 86
28 38 0
7 15 51
24 30 86
16 47 73
16 6 30
38 37 19
25 30 29
23 43 45
49 2 29
3 32 95
9 11 58
7 2 71
46 14 76

50 1225 8
23 41 9
26 22 4
38 1 26
42 41 54
33 19 78
13 21 18
39 2 54
39 40 13
22 45 39
26 5 91
8 36 55
46 29 32
40 10 59
30 43 46
8 25 84
2 47 64
19 45 14
26 42 31
34 19 99
8 28 8
47 33 9
8 23 39
43 2 36
44 7 60
15 40 68
25 7 37
10 26 5
44 21 19
14 6 26
34 50 31
15 11 19
3 38 71
41 43 24
31 21 98
49 48 100
20 4 59
47 14 67
24 30 70
17 23 33
21 28 13
19 44 4
9 20 53
20 26 60
38 13 2
20 17 100
8 49 23
49 16 82
20 50 82
7 32 73
10 23 73
9 28 78
36 35 63
6 34 40
34 25 53
4 21 83
48 1 58
40 34 13
49 14 66
5 9 10
28 24 5
22 31 3
8 18 43
36 20 49
15 30 11
1 18 0
6 35 36
4 32 95
39 24 61
1 46 42
2 41 14
36 9 65
25 27 6
9 41 43
33 45 100
43 15 94
11 5 4
20 24 49
3 44 29
14 9 46
31 1 56
38 30 98
27 8 15
38 32 17
4 3 22
49 36 87
49 32 45
46 32 24
6 40 79
28 30 42
45 29 91
43 4 72
18 14 100
34 16 22
19 30 69
43 49 39
48 32 43
50 44 48
36 33 88
44 13 44
48 43 81
13 26 93
46 45 73
46 12 70
41 34 4
4 24 14
49 45 21
45 30 39
14 24 22
48 17 58
13 35 50
45 44 91
32 36 66
23 18 10
19 40 63
43 32 8
28 10 37
3 33 90
42 36 71
16 22 36
30 34 94
35 25 20
34 26 8
22 49 74
35 44 86
35 27 24
43 22 11
43 10 70
34 17 14
50 5 100
31 44 63
9 11 80
4 10 3
50 14 34
22 36 29
27 40 18
22 33 79
26 1 23
45 14 68
34 14 15
28 2 1
39 30 50
42 31 28
48 9 1
47 13 91
14 20 79
4 7 35
19 11 95
27 13 48
37 5 73
42 5 38
25 20 94
33 20 37
50 1 64
49 39 92
34 36 22
2 27 36
7 10 30
47 36 52
25 48 86
11 14 73
21 40 99
23 44 87
3 15 98
42 23 75
40 30 22
22 11 87
25 30 16
31 4 57
24 32 100
40 25 72
11 46 92
34 22 23
20 29 69
50 11 86
22 21 30
8 48 84
6 43 75
31 6 81
25 23 95
11 21 23
49 44 92
6 10 24
41 48 73
13 39 73
1 9 61
41 47 50
2 50 29
30 36 56
19 16 25
50 35 44
3 11 34
43 42 10
18 25 72
34 24 5
12 42 12
36 4 45
10 34 12
12 48 53
32 39 56
36 5 32
40 17 12
13 48 17
31 35 26
34 39 61
46 3 57
41 4 94
14 29 37
29 47 24
43 50 50
4 28 3
8 1 47
33 10 51
25 9 49
20 6 27
31 25 9
33 2 91
37 24 99
39 7 31
5 8 2
2 35 51
32 21 31
39 27 56
43 5 57
16 1 85
18 10 92
38 28 5
4 40 93
32 22 70
22 24 33
31 14 32
45 36 48
34 49 34
23 26 47
37 48 21
9 39 12
12 15 7
36 39 22
30 10 82
33 8 14
41 27 19
21 24 11
41 8 59
22 46 87
2 11 68
5 6 68
38 21 31
19 20 82
31 3 54
42 2 9
7 48 76
17 29 55
7 36 2
39 18 44
47 5 40
47 46 50
12 35 91
30 32 3
25 13 83
46 42 96
11 48 44
31 28 49
20 3 4
20 32 72
22 19 86
42 27 10
49 11 27
7 3 88
32 23 58
30 29 5
29 25 63
44 32 89
47 48 24
50 40 83
35 28 75
4 2 18
11 40 55
33 16 52
21 42 22
32 8 80
3 1 28
12 10 86
17 31 2
7 12 79
22 50 10
3 17 100
32 28 59
44 27 30
43 23 39
34 44 59
37 22 35
18 2 64
42 8 12
8 26 27
11 23 90
37 4 81
29 44 98
28 23 40
21 2 3
25 1 33
13 14 5
9 23 7
14 35 33
30 17 3
34 13 93
1 17 25
39 20 49
16 10 61
10 29 92
45 12 26
16 45 95
11 27 54
47 23 30
14 38 41
2 49 66
13 23 41
36 40 67
3 36 93
23 24 30
17 15 33
32 9 4
19 4 85
38 12 64
25 3 63
17 25 45
37 9 4
6 17 7
28 5 53
43 47 19
47 18 16
26 44 79
29 32 0
15 37 24
13 31 54
15 48 73
1 34 72
7 6 56
10 8 15
9 33 17
18 17 17
16 47 57
18 21 100
27 5 15
10 24 2
41 14 58
45 20 5
15 26 50
23 6 51
25 37 52
25 24 35
25 47 46
21 48 90
34 42 10
39 6 84
13 24 84
7 2 65
2 44 50
45 32 73
37 27 65
20 42 64
44 37 28
39 14 35
34 15 82
15 50 18
17 47 60
26 16 62
41 5 20
38 37 71
49 5 12
8 38 94
18 4 61
30 2 33
45 4 93
17 27 49
11 1 47
45 10 48
37 46 96
41 6 29
16 42 41
43 44 37
34 46 87
25 43 3
37 30 95
31 19 10
15 38 25
42 37 37
14 37 32
38 47 69
44 5 8
38 20 4
4 16 37
5 3 90
3 8 76
50 28 47
42 30 72
26 31 29
45 17 3
28 29 50
24 29 29
7 47 65
42 10 1
20 43 60
15 23 11
47 40 69
33 15 26
43 45 66
49 23 46
47 37 27
25 36 20
50 16 17
33 49 59
40 7 93
41 25 37
29 7 35
16 40 62
7 49 62
29 11 11
35 29 85
8 22 37
15 4 86
13 50 99
46 31 57
26 41 58
24 8 80
34 20 54
34 21 61
25 39 26
33 27 22
31 29 60
34 43 6
49 47 90
44 4 5
50 7 85
45 35 94
7 38 60
30 48 58
16 17 90
22 15 87
22 12 32
32 17 47
1 44 40
33 46 7
25 19 82
21 41 47
34 27 18
48 26 46
16 12 85
26 7 81
35 47 59
12 19 87
8 7 31
9 45 78
47 12 33
47 10 29
30 16 67
20 7 22
10 2 84
33 35 24
9 22 2
5 17 73
40 48 2
2 8 45
38 43 78
40 45 34
14 5 28
39 41 6
18 48 60
37 43 92
21 20 21
21 50 19
15 13 23
42 6 87
14 3 52
49 26 23
11 24 95
26 29 25
13 17 51
15 44 75
7 37 75
2 25 14
43 13 37
1 42 32
3 26 90
15 20 29
17 44 0
21 7 62
6 4 48
8 20 31
18 36 16
19 29 89
46 49 92
18 7 57
36 10 68
31 38 70
12 33 22
12 30 43
18 50 84
6 27 16
9 12 23
50 17 83
32 50 68
18 20 92
7 14 74
11 47 95
4 48 12
8 35 0
47 20 2
40 12 72
42 33 34
3 24 29
29 33 92
32 47 66
23 16 61
20 40 30
2 40 1
46 44 58
7 43 68
3 22 67
4 13 38
33 1 6
33 14 10
10 13 91
12 29 74
46 10 33
19 38 48
46 13 3
26 27 19
31 40 99
42 40 43
10 9 4
28 40 47
17 7 34
26 33 63
13 16 12
24 33 27
8 34 16
8 14 24
35 48 48
21 33 98
12 50 37
39 12 5
19 2 51
3 49 67
13 20 96
38 46 79
48 10 95
22 23 87
22 47 32
37 11 34
39 42 43
8 44 58
28 17 8
26 4 22
45 50 48
9 6 82
32 5 10
46 48 93
28 22 16
34 31 28
23 40 79
36 48 45
16 8 40
7 31 100
23 19 28
9 31 55
28 36 1
41 7 4
39 31 95
1 7 87
49 42 58
17 4 59
13 3 69
13 42 28
49 20 20
6 18 34
11 35 97
40 1 78
33 13 16
17 38 73
15 10 24
35 32 89
44 6 52
49 18 69
10 38 30
24 15 97
23 35 43
41 17 46
45 47 73
43 28 33
5 19 45
37 33 71
11 32 17
6 46 27
37 16 69
45 1 16
4 11 75
27 7 33
30 14 46
21 45 31
19 36 34
4 39 46
10 25 22
19 47 56
27 14 90
32 13 70
14 1 20
13 28 43
21 29 92
33 39 2
46 20 74
42 15 42
15 28 37
3 45 70
44 42 58
10 50 46
30 27 56
24 40 86
19 42 3
26 21 6
28 41 12
17 37 92
24 6 45
22 17 46
25 49 52
2 17 92
42 9 72
2 16 59
33 23 85
6 25 2
20 27 99
41 35 63
22 39 61
49 31 97
2 9 22
21 14 11
12 5 74
26 46 86
41 33 69
11 26 97
34 33 24
44 11 11
22 35 92
36 15 40
21 15 25
2 32 94
12 13 23
6 29 66
43 24 38
1 47 59
37 23 73
19 14 61
23 34 84
37 29 79
37 32 14
45 25 61
14 40 35
49 27 1
17 39 8
9 7 48
44 30 55
23 12 87
3 23 99
33 6 22
10 21 13
24 5 17
41 11 87
46 43 73
15 9 42
5 40 72
47 27 84
42 32 82
3 50 71
38 39 60
31 16 57
17 36 60
35 21 27
41 45 30
18 34 18
8 43 6
48 44 46
37 2 89
24 2 81
22 25 16
20 28 55
24 48 73
15 19 56
35 46 94
15 27 67
35 42 91
3 30 9
5 30 2
47 28 94
23 29 92
36 46 72
4 38 86
2 22 3
15 47 89
28 19 56
18 42 84
46 9 45
43 26 53
32 41 78
28 3 51
29 2 53
13 36 93
10 20 96
6 32 100
48 14 81
38 16 70
35 30 39
49 24 99
41 49 68
42 28 96
12 18 35
7 5 31
38 42 16
27 18 89
11 36 34
18 37 76
33 30 33
45 38 35
29 16 67
17 26 77
1 4 34
22 27 16
9 18 14
11 16 78
16 7 34
21 8 32
43 21 58
8 9 77
35 4 98
24 38 73
25 5 71
25 4 29
22 14 46
31 32 32
43 17 61
15 16 49
41 1 22
49 38 91
13 30 54
11 7 3
38 2 57
35 16 78
6 37 53
14 42 99
4 5 100
15 7 1
1 13 13
22 1 18
25 14 46
46 5 62
33 50 31
39 21 50
16 6 64
27 19 75
21 23 73
7 30 11
42 45 39
36 2 96
48 34 45
26 50 4
6 26 80
13 37 99
44 16 20
5 15 3
15 31 79
26 38 53
16 41 44
7 19 72
9 47 29
28 33 12
36 37 77
43 33 71
21 12 25
33 38 84
20 48 93
28 18 49
43 35 5
26 32 60
6 21 51
49 29 61
45 7 70
48 22 32
12 37 43
7 24 33
3 29 8
50 19 3
16 3 28
1 32 37
5 20 58
39 45 45
17 33 18
33 11 92
19 41 52
47 21 26
1 12 24
22 10 53
36 23 91
30 46 87
15 35 28
41 30 20
6 1 56
44 20 56
24 18 84
25 16 88
18 35 98
29 8 94
34 32 33
7 46 12
43 3 13
49 40 85
6 8 30
2 5 69
48 5 86
34 37 11
49 28 77
30 1 15
24 26 98
3 35 63
10 17 61
41 22 92
10 35 41
24 27 55
46 4 42
39 3 80
37 1 78
2 23 2
32 14 22
35 49 38
28 37 62
20 12 76
50 42 11
2 14 11
22 42 92
43 31 23
50 30 31
4 12 62
12 3 64
39 16 46
1 15 82
35 20 98
47 8 22
15 32 88
46 2 31
30 26 30
8 46 1
4 22 55
1 10 11
12 32 6
22 18 39
38 6 80
33 25 64
44 41 29
5 18 5
18 11 53
26 45 82
9 44 6
25 21 27
19 32 88
49 10 42
12 27 42
45 37 37
1 23 23
21 46 57
35 24 12
44 36 89
28 27 58
14 43 95
19 6 28
13 45 29
12 36 39
3 21 39
1 19 80
38 29 21
10 44 77
20 41 96
48 23 4
26 28 40
3 2 27
38 34 78
16 20 15
30 6 21
9 19 14
38 44 57
50 27 79
37 8 10
36 14 43
7 28 44
11 28 91
39 44 19
41 40 38
11 6 73
40 26 8
49 6 80
39 43 1
44 24 4
37 35 93
29 39 64
31 11 100
14 46 20
45 31 91
39 50 76
12 49 93
25 11 6
20 22 31
34 9 76
29 5 44
47 26 74
11 8 72
25 32 56
15 25 33
14 16 15
3 48 61
50 24 67
39 47 63
43 36 77
14 12 50
6 15 5
39 37 53
32 16 39
34 35 18
31 47 90
25 26 45
50 9 42
23 31 66
38 23 14
8 13 32
38 40 50
2 15 57
31 37 4
32 40 77
32 33 95
7 13 83
26 19 42
48 31 38
30 22 30
50 23 25
35 19 25
5 31 9
39 1 81
20 2 35
39 19 99
8 40 29
27 43 44
40 46 35
27 36 91
36 50 37
16 5 30
29 15 20
3 6 79
30 8 25
10 3 45
37 10 48
39 11 18
8 15 73
25 28 88
11 38 4
1 2 7
40 29 21
45 15 52
49 30 70
39 10 26
41 24 23
9 17 22
1 43 16
31 20 28
26 18 35
3 37 98
19 37 29
1 24 83
31 10 34
36 1 1
35 7 78
10 19 14
9 16 8
41 15 63
10 14 50
35 17 61
16 46 51
35 26 25
5 35 24
13 2 32
18 31 0
